keyid,village,intervention,date0,resurvey0,respondent0,homegarden0,va_exposed0,vaknowledgecountgen0,va_sourcegen0,ofsp_known0,ofspknowledgecountgen0,grew_ofsp0,ofsp_future0,goodrf_optionscountgen0,boughtofsp0,freeofsp0,planbuy0,gender0,widow0,education0,electricity0,house0,totalgoods0,sec0,evergrew0,ofspfreqad0,ofspfreqch0,date1,resurvey1,respondent1,ageofhh1,ageofspouse1,homegarden1,toilet1,vas1,va_exposed1,vaknowledgecountgen1,va_sourcegen1,ofsp_known1,ofspknowledgecountgen1,grew_ofsp1,ofsp_future1,price1,amount1,freechoice1,duration1,adult_ate1,child_ate1,adult_greens1,child_greens1,age_for_food1,goodrf_optionscountgen1,boughtofsp1,freeofsp1,planbuy1,nutreventcount1,ageventcount1,evergrew1,adultofspdiet1,childofspdiet1,ofspfreqad1,ofspfreqch1
214018,Tariya,Control,,,,,,,,,,,,,,,,,,,,,,,,,,07aug2018,0,Spouse of Head,,36,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214019,Tariya,Control,16jan2018,1,Head of Household,1 Yes,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,0 Male,1,1 Illiterate,1 Full,Semi-pucca,1,E1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214020,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,1 Full,Pucca,3,D1,0,,,07aug2018,0,Head of Household,32,29,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,1,0,0,0,,,0,,,0,0
214021,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Pucca,1,E1,0,,,08aug2018,1,Spouse of Head,46,42,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,7,0,0,0,0,,,0,,,0,0
214022,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,1 Full,Pucca,5,C1,0,,,07aug2018,0,Spouse of Head,76,60,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,12,0,0,0,0,,,0,,,0,0
214023,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"2 Yes, saw it only",0,0 No,2 Undecided,1,,,,1 Female,0,2 No Formal Education,1 Full,Pucca,6,B1,0,,,07aug2018,0,Spouse of Head,40,35,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"1 Yes, have seen and heard",0,0 No,0 No,,,,,,,5 Did not eat,5 Did not eat,6,1,0,0,1,,,0,,,0,0
214024,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,2 No Formal Education,1 Full,Pucca,2,D2,0,,,08aug2018,1,Spouse of Head,60,58,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"1 Yes, have seen and heard",1,0 No,1 Yes,,,,,,,5 Did not eat,5 Did not eat,7,0,0,0,0,,,0,,,0,0
214025,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,1 Full,Pucca,7,B2,0,,,07aug2018,0,Spouse of Head,50,48,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214026,Tariya,Control,12jan2018,0,Head of Household,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,0 Male,0,2 No Formal Education,1 Full,Pucca,7,A3,0,,,08aug2018,1,Spouse of Head,60,55,0 No,1 The toilet is working and is used,4 Has not heard of VA supplements and child has not received,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,2,0,0,0,,,0,,,0,0
214027,Tariya,Control,12jan2018,0,Head of Household,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,1 Full,Pucca,2,D2,0,,,07aug2018,0,Spouse of Head,55,50,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,12,0,0,0,0,,,0,,,0,0
214028,Tariya,Control,12jan2018,0,Spouse of Head,1 Yes,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,3 4th Standard,3 None,Pucca,2,D2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214029,Tariya,Control,12jan2018,0,Head of Household,1 Yes,"3 Yes, has heard about vitamin A",0,1,"3 Yes, heard about it only",0,0 No,0 No,0,,,,0 Male,0,4 9th Standard,3 None,Kutcha,2,D1,0,,,07aug2018,0,Spouse of Head,31,28,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,10,0,0,0,0,,,0,,,0,0
214030,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,2 Partial,Pucca,1,E1,0,,,08aug2018,1,Spouse of Head,45,40,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,1,0,0,0,,,0,,,0,0
214031,Tariya,Control,12jan2018,0,Head of Household,0 No,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,0 Male,0,5 High School,1 Full,Pucca,1,D2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214032,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,6 Diploma,3 None,Pucca,3,C1,0,,,08aug2018,1,Spouse of Head,43,40,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,1,0,0,0,,,0,,,0,0
214033,Tariya,Control,16jan2018,1,Head of Household,1 Yes,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,0 Male,1,1 Illiterate,1 Full,Hut,3,D1,0,,,08aug2018,1,Head of Household,65,,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214034,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Hut,1,E1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214035,Tariya,Control,12jan2018,0,Spouse of Head,1 Yes,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Semi-pucca,7,B2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214036,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Hut,3,D1,0,,,07aug2018,0,Spouse of Head,60,55,0 No,1 The toilet is working and is used,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,7,0,0,0,0,,,0,,,0,0
214037,Tariya,Control,12jan2018,0,Spouse of Head,1 Yes,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Semi-pucca,3,D1,0,,,07aug2018,0,Spouse of Head,48,40,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,8,2,0,0,0,,,0,,,0,0
214038,Tariya,Control,12jan2018,0,Head of Household,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,0 Male,1,6 Diploma,2 Partial,Semi-pucca,5,A3,0,,,07aug2018,0,Spouse of Head,35,30,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,8,1,0,0,0,,,0,,,0,0
214040,Tariya,Control,12jan2018,0,Spouse of Head,1 Yes,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,1 Full,Hut,3,D1,0,,,07aug2018,0,Head of Household,37,32,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,1,0,0,0,,,0,,,0,0
214042,Tariya,Control,12jan2018,0,Spouse of Head,1 Yes,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Hut,6,C1,0,,,07aug2018,0,Spouse of Head,32,37,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,9,1,0,0,0,,,0,,,0,0
214043,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,1 Full,Pucca,2,D2,0,,,07aug2018,0,Spouse of Head,32,26,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,7,0,0,0,0,,,0,,,0,0
214044,Tariya,Control,,,,,,,,,,,,,,,,,,,,,,,,,,08aug2018,1,Spouse of Head,32,28,1 Yes,1 The toilet is working and is used,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214045,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Pucca,3,D1,0,,,07aug2018,0,Spouse of Head,50,45,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"1 Yes, have seen and heard",0,0 No,0 No,,,2 It was given to me without my asking,1 A few days only,5 Only ate it one or two times total,5 Only ate it one or two times total,5 Did not eat,5 Did not eat,6,0,0,1,0,,,0,1.5,1.5,1,1
214046,Tariya,Control,12jan2018,0,Head of Household,0 No,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,0 Male,0,4 9th Standard,1 Full,Pucca,5,B2,0,,,07aug2018,0,Head of Household,30,27,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,7,0,0,0,0,,,0,,,0,0
214047,Tariya,Control,12jan2018,0,Head of Household,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,0 Male,1,1 Illiterate,1 Full,Semi-pucca,3,D1,0,,,07aug2018,0,Head of Household,75,,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,8,1,0,0,0,,,0,,,0,0
214049,Tariya,Control,16jan2018,1,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Pucca,5,C1,0,,,07aug2018,0,Spouse of Head,55,48,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214050,Tariya,Control,12jan2018,0,Spouse of Head,0 No,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Pucca,6,C1,0,,,07aug2018,0,Spouse of Head,40,35,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,7,0,0,0,0,,,0,,,0,0
214051,Tariya,Control,12jan2018,0,Head of Household,0 No,"3 Yes, has heard about vitamin A",2,4,"4 No, have neither seen nor heard",0,0 No,,2,,,,0 Male,0,5 High School,2 Partial,Pucca,5,B1,0,,,08aug2018,1,Spouse of Head,35,32,0 No,3 There is no toilet facility. ,1 Has heard of VA supplements and child has received,"3 Yes, has heard about vitamin A",2,2,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,1,0,0,0,,,0,,,0,0
214052,Tariya,Control,12jan2018,0,Head of Household,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,0 Male,0,3 4th Standard,1 Full,Pucca,5,B2,0,,,07aug2018,0,Head of Household,65,60,0 No,3 There is no toilet facility. ,"3 Has not heard of VA suppplements but child received some supplement, unsure what it was",1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,9,0,0,0,0,,,0,,,0,0
214053,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,2 Partial,Pucca,4,C2,0,,,07aug2018,0,Spouse of Head,40,35,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,12,1,0,0,0,,,0,,,0,0
214054,Tariya,Control,16jan2018,1,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"1 Yes, have seen and heard",0,0 No,0 No,0,,,,1 Female,0,1 Illiterate,1 Full,Pucca,5,C1,0,,,08aug2018,1,Head of Household,65,60,1 Yes,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,7,1,0,0,0,,,0,,,0,0
214055,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Semi-pucca,1,E1,0,,,07aug2018,0,Spouse of Head,75,70,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,7,0,0,0,0,,,0,,,0,0
214057,Tariya,Control,12jan2018,0,Head of Household,1 Yes,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,0 Male,0,4 9th Standard,1 Full,Semi-pucca,3,C2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214058,Tariya,Control,12jan2018,0,Spouse of Head,1 Yes,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,3 4th Standard,1 Full,Pucca,5,B2,0,,,07aug2018,0,Spouse of Head,40,35,1 Yes,3 There is no toilet facility. ,"3 Has not heard of VA suppplements but child received some supplement, unsure what it was",1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214059,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,"Mansion (2-Story, finished home)",6,C1,0,,,07aug2018,0,Spouse of Head,55,50,1 Yes,3 There is no toilet facility. ,"3 Has not heard of VA suppplements but child received some supplement, unsure what it was",1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,7,0,0,0,0,,,0,,,0,0
214060,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,1 Full,"Mansion (2-Story, finished home)",8,B1,0,,,07aug2018,0,Head of Household,60,55,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,7,0,0,0,0,,,0,,,0,0
214061,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"3 Yes, heard about it only",0,0 No,1 Yes,0,,,,1 Female,0,1 Illiterate,1 Full,Semi-pucca,2,D2,0,,,07aug2018,0,Spouse of Head,35,30,0 No,3 There is no toilet facility. ,"3 Has not heard of VA suppplements but child received some supplement, unsure what it was","2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,7,0,0,0,0,,,0,,,0,0
214062,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Pucca,4,C2,0,,,08aug2018,1,Spouse of Head,35,30,1 Yes,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214063,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,3 4th Standard,3 None,Hut,4,C2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214064,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,1 Full,"Mansion (2-Story, finished home)",6,C1,0,,,07aug2018,0,Spouse of Head,60,55,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,2,0,0,0,,,0,,,0,0
214065,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,3 None,Pucca,1,E1,0,,,07aug2018,0,Spouse of Head,70,65,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214066,Tariya,Control,12jan2018,0,Spouse of Head,1 Yes,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,1 Full,Kutcha,3,D1,0,,,07aug2018,0,Spouse of Head,40,35,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"3 Yes, heard about it only",0,0 No,2 Undecided,,,,,,,5 Did not eat,5 Did not eat,6,0,0,0,0,,,0,,,0,0
214067,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,1 Full,Semi-pucca,5,C1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214068,Tariya,Control,12jan2018,0,Head of Household,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,0 Male,0,1 Illiterate,1 Full,Kutcha,2,D2,0,,,07aug2018,0,Head of Household,65,60,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214069,Tariya,Control,12jan2018,0,Spouse of Head,1 Yes,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,0,,,,1 Female,0,1 Illiterate,1 Full,Pucca,1,E1,0,,,07aug2018,0,Head of Household,60,55,1 Yes,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,7,0,0,0,0,,,0,,,0,0
214070,Tariya,Control,12jan2018,0,Head of Household,1 Yes,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,0 Male,0,4 9th Standard,1 Full,Pucca,8,A3,0,,,07aug2018,0,Spouse of Head,40,38,0 No,1 The toilet is working and is used,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214071,Tariya,Control,12jan2018,0,Head of Household,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,0 Male,0,1 Illiterate,3 None,Semi-pucca,2,D2,0,,,08aug2018,1,Spouse of Head,40,35,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214072,Tariya,Control,12jan2018,0,Spouse of Head,0 No,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Pucca,1,E1,0,,,07aug2018,0,Spouse of Head,35,32,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,1,0,0,0,,,0,,,0,0
214073,Tariya,Control,12jan2018,0,Head of Household,0 No,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,0 Male,0,1 Illiterate,1 Full,Kutcha,3,D1,0,,,07aug2018,0,Spouse of Head,50,45,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214074,Tariya,Control,12jan2018,0,Spouse of Head,0 No,"3 Yes, has heard about vitamin A",1,3,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,5 High School,1 Full,Semi-pucca,2,D1,0,,,07aug2018,0,Head of Household,42,38,0 No,1 The toilet is working and is used,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
214076,Tariya,Control,12jan2018,0,Head of Household,1 Yes,1 Has not heard of vitamins,0,0,"3 Yes, heard about it only",0,0 No,0 No,2,,,,0 Male,0,1 Illiterate,1 Full,Pucca,3,D1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214077,Tariya,Control,12jan2018,0,Spouse of Head,1 Yes,"2 Has heard of vitamins, but not A",0,0,"4 No, have neither seen nor heard",0,0 No,,1,,,,1 Female,0,1 Illiterate,1 Full,Semi-pucca,3,D1,0,,,07aug2018,0,Head of Household,40,35,0 No,3 There is no toilet facility. ,4 Has not heard of VA supplements and child has not received,1 Has not heard of vitamins,0,0,"4 No, have neither seen nor heard",0,0 No,,,,,,,,,,6,0,0,0,0,,,0,,,0,0
